Escala,Buque,Estado,Llegada,Salida,Puerto de escala,UN/LOCODE,Terminal,Consignatario buque,Línea regular
1202105830,HONG KONG EXPRESS,Autorizada,2459564.111111111,2459566.958333333,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",HAPAG - MD1 ALLIANCE
1202105830,HONG KONG EXPRESS,Operando,2459564.111111111,2459566.958333333,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",HAPAG - MD1 ALLIANCE
1202105830,HONG KONG EXPRESS,Operando,2459564.111111111,2459567.625,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",HAPAG - MD1 ALLIANCE
1202105830,HONG KONG EXPRESS,Finalizada,2459564.111111111,2459567.6631944445,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",HAPAG - MD1 ALLIANCE
1202105831,KOBE EXPRESS,Prevista,2459572.75,2459574.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105831,KOBE EXPRESS,Prevista,2459572.0,2459573.333333333,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105831,KOBE EXPRESS,Prevista,2459571.0,2459572.333333333,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105831,KOBE EXPRESS,Autorizada,2459571.0,2459572.333333333,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105831,KOBE EXPRESS,Autorizada,2459570.980555556,2459572.333333333,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105831,KOBE EXPRESS,Operando,2459570.980555556,2459572.333333333,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105831,KOBE EXPRESS,Finalizada,2459570.980555556,2459572.0243055555,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105832,NINGBO EXPRESS,Prevista,2459568.0,2459569.2916666665,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",IMEX-MEDEX (HAPAG)
1202105832,NINGBO EXPRESS,Prevista,2459570.0416666665,2459571.25,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",IMEX-MEDEX (HAPAG)
1202105832,NINGBO EXPRESS,Prevista,2459571.75,2459573.25,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",IMEX-MEDEX (HAPAG)
1202105832,NINGBO EXPRESS,Autorizada,2459571.75,2459573.25,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",IMEX-MEDEX (HAPAG)
1202105832,NINGBO EXPRESS,Autorizada,2459571.79375,2459573.25,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",IMEX-MEDEX (HAPAG)
1202105832,NINGBO EXPRESS,Operando,2459571.79375,2459573.25,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",IMEX-MEDEX (HAPAG)
1202105832,NINGBO EXPRESS,Finalizada,2459571.79375,2459573.0729166665,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",IMEX-MEDEX (HAPAG)
1202105833,VIENNA EXPRESS,Prevista,2459570.958333333,2459572.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"HAPAG-LLOYD SPAIN, S.L.",HAPAG - AL6
1202105833,VIENNA EXPRESS,Prevista,2459576.958333333,2459578.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"HAPAG-LLOYD SPAIN, S.L.",HAPAG - AL6
1202105833,VIENNA EXPRESS,Prevista,2459586.75,2459588.125,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"HAPAG-LLOYD SPAIN, S.L.",HAPAG - AL6
1202105833,VIENNA EXPRESS,Prevista,2459588.25,2459589.125,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"HAPAG-LLOYD SPAIN, S.L.",HAPAG - AL6
1202105833,VIENNA EXPRESS,Prevista,2459588.75,2459590.125,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"HAPAG-LLOYD SPAIN, S.L.",HAPAG - AL6
1202105833,VIENNA EXPRESS,Prevista,2459588.958333333,2459590.333333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"HAPAG-LLOYD SPAIN, S.L.",HAPAG - AL6
1202105833,VIENNA EXPRESS,Autorizada,2459588.958333333,2459590.333333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"HAPAG-LLOYD SPAIN, S.L.",HAPAG - AL6
1202105833,VIENNA EXPRESS,Autorizada,2459589.222222222,2459590.333333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"HAPAG-LLOYD SPAIN, S.L.",HAPAG - AL6
1202105833,VIENNA EXPRESS,Operando,2459589.222222222,2459590.333333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"HAPAG-LLOYD SPAIN, S.L.",HAPAG - AL6
1202105833,VIENNA EXPRESS,Operando,2459589.0229166667,2459590.333333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"HAPAG-LLOYD SPAIN, S.L.",HAPAG - AL6
1202105833,VIENNA EXPRESS,Finalizada,2459589.0229166667,2459590.472222222,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"HAPAG-LLOYD SPAIN, S.L.",HAPAG - AL6
1202105834,DUSSELDORF EXPRESS,Prevista,2459568.75,2459570.125,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105834,DUSSELDORF EXPRESS,Prevista,2459587.708333333,2459588.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105834,DUSSELDORF EXPRESS,Prevista,2459587.75,2459589.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105834,DUSSELDORF EXPRESS,Prevista,2459588.0,2459589.625,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105834,DUSSELDORF EXPRESS,Prevista,2459588.0,2459591.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105834,DUSSELDORF EXPRESS,Autorizada,2459588.0,2459591.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105834,DUSSELDORF EXPRESS,Autorizada,2459588.0,2459590.083333333,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105834,DUSSELDORF EXPRESS,Autorizada,2459588.64375,2459590.083333333,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105834,DUSSELDORF EXPRESS,Operando,2459588.64375,2459590.083333333,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105834,DUSSELDORF EXPRESS,Finalizada,2459588.64375,2459589.9166666665,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105838,FOS EXPRESS,Prevista,2459564.458333333,2459565.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105838,FOS EXPRESS,Autorizada,2459564.458333333,2459565.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105838,FOS EXPRESS,Autorizada,2459564.3854166665,2459565.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105838,FOS EXPRESS,Operando,2459564.3854166665,2459565.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105838,FOS EXPRESS,Finalizada,2459564.3854166665,2459566.0555555555,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105839,SEATTLE EXPRESS,Prevista,2459566.958333333,2459568.125,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105839,SEATTLE EXPRESS,Prevista,2459572.5416666665,2459574.625,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105839,SEATTLE EXPRESS,Prevista,2459572.708333333,2459576.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105839,SEATTLE EXPRESS,Autorizada,2459572.708333333,2459576.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105839,SEATTLE EXPRESS,Autorizada,2459572.859027778,2459576.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105839,SEATTLE EXPRESS,Operando,2459572.859027778,2459576.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105839,SEATTLE EXPRESS,Finalizada,2459572.859027778,2459576.6319444445,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",MPS-MED PACIFIC SERVICE (HAPAG)
1202105840,AS CLEOPATRA,Prevista,2459570.5416666665,2459572.625,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",HAPAG - MGX-MED GULF EXPRESS
1202105840,AS CLEOPATRA,Autorizada,2459570.5416666665,2459572.625,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",HAPAG - MGX-MED GULF EXPRESS
1202105840,AS CLEOPATRA,Autorizada,2459570.667361111,2459572.625,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",HAPAG - MGX-MED GULF EXPRESS
1202105840,AS CLEOPATRA,Operando,2459570.667361111,2459572.625,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",HAPAG - MGX-MED GULF EXPRESS
1202105840,AS CLEOPATRA,Finalizada,2459570.667361111,2459571.671527778,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","HAPAG-LLOYD SPAIN, S.L.",HAPAG - MGX-MED GULF EXPRESS
1202105844,SINE A,Prevista,2459574.2916666665,2459575.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS - SEM
1202105844,SINE A,Prevista,2459573.083333333,2459575.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS - SEM
1202105844,SINE A,Autorizada,2459573.083333333,2459575.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS - SEM
1202105844,SINE A,Autorizada,2459573.083333333,2459575.625,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS - SEM
1202105844,SINE A,Autorizada,2459573.140972222,2459575.625,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS - SEM
1202105844,SINE A,Operando,2459573.140972222,2459575.625,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS - SEM
1202105844,SINE A,Finalizada,2459573.140972222,2459575.70625,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS - SEM
1202105845,ANTWERP TRADER,Prevista,2459569.7916666665,2459570.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS / ASA
1202105845,ANTWERP TRADER,Autorizada,2459569.7916666665,2459570.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS / ASA
1202105845,ANTWERP TRADER,Autorizada,2459569.780555556,2459570.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS / ASA
1202105845,ANTWERP TRADER,Operando,2459569.780555556,2459570.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS / ASA
1202105845,ANTWERP TRADER,Finalizada,2459569.780555556,2459570.6666666665,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS / ASA
1202105846,CINZIA A,Prevista,2459576.7916666665,2459577.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS / ASA
1202105846,CINZIA A,Prevista,2459577.375,2459578.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS / ASA
1202105846,CINZIA A,Prevista,2459577.375,2459579.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS / ASA
1202105846,CINZIA A,Autorizada,2459577.375,2459579.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS / ASA
1202105846,CINZIA A,Autorizada,2459577.504166667,2459579.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS / ASA
1202105846,CINZIA A,Operando,2459577.504166667,2459579.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS / ASA
1202105846,CINZIA A,Finalizada,2459577.504166667,2459579.3819444445,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","ARKAS SPAIN, S.A.",ARKAS / ASA
1202105888,MAERSK GUATEMALA,Prevista,2459567.5416666665,2459568.625,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","MARITIMA DEL MEDITERRANEO,S.A.",MAERSK - ME2
1202105888,MAERSK GUATEMALA,Prevista,2459568.0,2459569.083333333,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","MARITIMA DEL MEDITERRANEO,S.A.",MAERSK - ME2
1202105888,MAERSK GUATEMALA,Prevista,2459569.0,2459570.083333333,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","MARITIMA DEL MEDITERRANEO,S.A.",MAERSK - ME2
1202105888,MAERSK GUATEMALA,Prevista,2459568.25,2459569.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","MARITIMA DEL MEDITERRANEO,S.A.",MAERSK - ME2
1202105888,MAERSK GUATEMALA,Autorizada,2459568.25,2459569.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","MARITIMA DEL MEDITERRANEO,S.A.",MAERSK - ME2
1202105888,MAERSK GUATEMALA,Autorizada,2459568.168055556,2459569.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","MARITIMA DEL MEDITERRANEO,S.A.",MAERSK - ME2
1202105888,MAERSK GUATEMALA,Operando,2459568.168055556,2459569.375,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","MARITIMA DEL MEDITERRANEO,S.A.",MAERSK - ME2
1202105888,MAERSK GUATEMALA,Finalizada,2459568.168055556,2459569.472222222,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","MARITIMA DEL MEDITERRANEO,S.A.",MAERSK - ME2
1202105890,MAERSK GIBRALTAR,Prevista,2459574.7916666665,2459575.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","MARITIMA DEL MEDITERRANEO,S.A.",MAERSK - ME2
1202105890,MAERSK GIBRALTAR,Prevista,2459574.458333333,2459575.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","MARITIMA DEL MEDITERRANEO,S.A.",MAERSK - ME2
1202105890,MAERSK GIBRALTAR,Autorizada,2459574.458333333,2459575.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","MARITIMA DEL MEDITERRANEO,S.A.",MAERSK - ME2
1202105890,MAERSK GIBRALTAR,Autorizada,2459574.361111111,2459575.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","MARITIMA DEL MEDITERRANEO,S.A.",MAERSK - ME2
1202105890,MAERSK GIBRALTAR,Operando,2459574.361111111,2459575.875,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","MARITIMA DEL MEDITERRANEO,S.A.",MAERSK - ME2
1202105890,MAERSK GIBRALTAR,Finalizada,2459574.361111111,2459575.8506944445,VALENCIA,ESVLC,"APM TERMINALS VALENCIA, S.A.","MARITIMA DEL MEDITERRANEO,S.A.",MAERSK - ME2
1202105912,ALANA,Prevista,2459563.083333333,2459564.496527778,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"WEC LINES ESPAÑA, S.L.U.",HOLLAND MASS-IBERICA EXPRESS LINE (IBEX)
1202105912,ALANA,Prevista,2459562.9791666665,2459566.083333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"WEC LINES ESPAÑA, S.L.U.",HOLLAND MASS-IBERICA EXPRESS LINE (IBEX)
1202105912,ALANA,Prevista,2459563.125,2459566.25,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"WEC LINES ESPAÑA, S.L.U.",HOLLAND MASS-IBERICA EXPRESS LINE (IBEX)
1202105912,ALANA,Autorizada,2459563.125,2459566.25,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"WEC LINES ESPAÑA, S.L.U.",HOLLAND MASS-IBERICA EXPRESS LINE (IBEX)
1202105912,ALANA,Autorizada,2459563.2743055555,2459566.25,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"WEC LINES ESPAÑA, S.L.U.",HOLLAND MASS-IBERICA EXPRESS LINE (IBEX)
1202105912,ALANA,Operando,2459563.2743055555,2459566.25,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"WEC LINES ESPAÑA, S.L.U.",HOLLAND MASS-IBERICA EXPRESS LINE (IBEX)
1202105912,ALANA,Operando,2459563.2743055555,2459566.496527778,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"WEC LINES ESPAÑA, S.L.U.",HOLLAND MASS-IBERICA EXPRESS LINE (IBEX)
1202105912,ALANA,Operando,2459563.2743055555,2459566.7916666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"WEC LINES ESPAÑA, S.L.U.",HOLLAND MASS-IBERICA EXPRESS LINE (IBEX)
1202105912,ALANA,Finalizada,2459563.2743055555,2459566.7118055555,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"WEC LINES ESPAÑA, S.L.U.",HOLLAND MASS-IBERICA EXPRESS LINE (IBEX)
1202105930,MAERSK KARLSKRONA,Prevista,2459574.75,2459575.875,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MARITIMA DEL MEDITERRANEO,S.A.",MEDUSEC (MAERSK)
1202105930,MAERSK KARLSKRONA,Prevista,2459578.5416666665,2459579.625,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MARITIMA DEL MEDITERRANEO,S.A.",MEDUSEC (MAERSK)
1202105930,MAERSK KARLSKRONA,Prevista,2459578.0,2459578.625,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MARITIMA DEL MEDITERRANEO,S.A.",MEDUSEC (MAERSK)
1202105930,MAERSK KARLSKRONA,Prevista,2459580.0,2459583.125,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MARITIMA DEL MEDITERRANEO,S.A.",MEDUSEC (MAERSK)
1202105930,MAERSK KARLSKRONA,Prevista,2459583.208333333,2459584.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MARITIMA DEL MEDITERRANEO,S.A.",MEDUSEC (MAERSK)
1202105930,MAERSK KARLSKRONA,Autorizada,2459583.208333333,2459584.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MARITIMA DEL MEDITERRANEO,S.A.",MEDUSEC (MAERSK)
1202105930,MAERSK KARLSKRONA,Autorizada,2459583.472916667,2459584.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MARITIMA DEL MEDITERRANEO,S.A.",MEDUSEC (MAERSK)
1202105930,MAERSK KARLSKRONA,Operando,2459583.472916667,2459584.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MARITIMA DEL MEDITERRANEO,S.A.",MEDUSEC (MAERSK)
1202105930,MAERSK KARLSKRONA,Finalizada,2459583.472916667,2459584.815972222,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"MARITIMA DEL MEDITERRANEO,S.A.",MEDUSEC (MAERSK)
1202105965,PORT GDYNIA,Prevista,2459575.75,2459576.875,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",EURAF4 - CMA
1202105965,PORT GDYNIA,Prevista,2459575.75,2459577.499305556,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",EURAF4 - CMA
1202105965,PORT GDYNIA,Autorizada,2459575.75,2459577.499305556,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",EURAF4 - CMA
1202105965,PORT GDYNIA,Autorizada,2459575.720138889,2459577.499305556,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",EURAF4 - CMA
1202105965,PORT GDYNIA,Autorizada,2459575.720138889,2459578.499305556,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",EURAF4 - CMA
1202105965,PORT GDYNIA,Autorizada,2459575.720138889,2459579.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",EURAF4 - CMA
1202105965,PORT GDYNIA,Autorizada,2459575.720138889,2459580.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",EURAF4 - CMA
1202105965,PORT GDYNIA,Operando,2459575.720138889,2459580.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",EURAF4 - CMA
1202105965,PORT GDYNIA,Finalizada,2459575.720138889,2459580.3541666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",EURAF4 - CMA
1202105968,ALEXIS,Prevista,2459575.7916666665,2459576.833333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202105968,ALEXIS,Prevista,2459574.7916666665,2459575.833333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202105968,ALEXIS,Prevista,2459574.0,2459575.833333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202105968,ALEXIS,Prevista,2459574.0,2459575.875,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202105968,ALEXIS,Prevista,2459574.0,2459576.625,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202105968,ALEXIS,Autorizada,2459574.0,2459576.625,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202105968,ALEXIS,Autorizada,2459574.7583333333,2459576.625,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202105968,ALEXIS,Autorizada,2459574.73125,2459576.625,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202105968,ALEXIS,Operando,2459574.73125,2459576.625,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202105968,ALEXIS,Finalizada,2459574.73125,2459578.0104166665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202105971,MSC MARTA,Prevista,2459566.75,2459568.1666666665,VALENCIA,ESVLC,"M.S.C. TERMINAL VALENCIA,S.A.U","M.S.C. ESPAÑA, S.L.U.",WEST MED-CANARY-DAKAR-WEST AFRICA
1202105971,MSC MARTA,Prevista,2459567.75,2459568.9166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",WEST MED-CANARY-DAKAR-WEST AFRICA
